year,month,day,hour,Longitude,Latitude
2022,1,10,18,-122.337677,47.606268
2022,1,10,19,-122.337677,47.606268
2022,1,23,22,-122.337677,47.606268
2022,1,12,18,-122.368798,47.669435
2022,1,21,6,-122.302064,47.64111
2022,1,22,14,-122.313412,47.580593
2022,1,25,20,-122.371678,47.635088
2022,1,9,14,-122.272168,47.516046
2022,1,8,11,-122.320569,47.708935
2022,1,10,17,-122.320569,47.708935
2022,1,14,23,-122.320569,47.708935
2022,1,12,4,-122.373075,47.696141
2022,1,9,2,-122.34521,47.611432
2022,1,15,18,-122.346736,47.524635
2022,1,26,11,-122.37718,47.579274
2022,1,17,10,-122.331068,47.691176
2022,1,17,14,-122.331068,47.691176
2022,1,25,5,-122.388571,47.550321
2022,1,7,20,-122.311166,47.615167
2022,1,7,18,-122.311166,47.615167
2022,1,23,8,-122.326791,47.616165
2022,1,22,11,-122.326791,47.616165
2022,1,10,19,-122.327511,47.605387
2022,1,25,0,-122.327511,47.605387
2022,1,12,8,-122.327511,47.605387
2022,1,6,12,-122.327511,47.605387
2022,1,1,10,-122.327511,47.605387
2022,1,3,9,-122.28631,47.547808
2022,1,27,18,-122.328231,47.619446
2022,1,2,5,-122.333142,47.613069
2022,1,19,18,-122.312563,47.715991
2022,1,3,1,-122.381457,47.560093
2022,1,9,12,-122.392128,47.59143
2022,1,25,19,-122.287664,47.518755
2022,1,1,2,-122.318108,47.605312
2022,1,15,14,-122.334496,47.609756
2022,1,13,17,-122.324588,47.708602
2022,1,20,6,-122.30892,47.609421
2022,1,16,22,-122.392719,47.529754
2022,1,23,15,-122.37358,47.672358
2022,1,23,21,-122.320945,47.643193
2022,1,10,15,-122.315991,47.584388
2022,1,10,10,-122.296895,47.543478
2022,1,29,16,-122.296895,47.543478
2022,1,3,19,-122.396319,47.676594
2022,1,16,22,-122.393987,47.589623
2022,1,23,9,-122.274661,47.542467
2022,1,11,16,-122.274661,47.542467
2022,1,3,16,-122.363457,47.689833
2022,1,25,21,-122.36422,47.560299
2022,1,9,20,-122.374848,47.668666
2022,1,23,19,-122.374848,47.668666
2022,1,19,1,-122.385519,47.666994
2022,1,13,9,-122.30244,47.612941
2022,1,12,22,-122.313025,47.669552
2022,1,15,10,-122.282538,47.693105
2022,1,2,2,-122.32937,47.685276
2022,1,12,16,-122.288889,47.548474
2022,1,6,15,-122.331573,47.600032
2022,1,6,14,-122.331573,47.600041
2022,1,31,13,-122.336484,47.611672
2022,1,11,12,-122.336484,47.611672
2022,1,7,23,-122.336484,47.611672
2022,1,3,13,-122.278895,47.658412
2022,1,20,7,-122.299431,47.638127
2022,1,27,9,-122.325684,47.653778
2022,1,30,17,-122.300108,47.595394
2022,1,19,10,-122.286009,47.534416
2022,1,24,21,-122.332884,47.599052
2022,1,16,20,-122.269578,47.504893
2022,1,7,6,-122.327887,47.654906
2022,1,22,16,-122.343512,47.625512
2022,1,13,5,-122.343512,47.625512
2022,1,6,7,-122.275972,47.551168
2022,1,20,17,-122.338472,47.620111
2022,1,31,3,-122.334281,47.602555
2022,1,31,3,-122.334281,47.602555
2022,1,20,17,-122.38683,47.559325
2022,1,2,10,-122.334195,47.592049
2022,1,13,5,-122.334195,47.592049
2022,1,11,18,-122.334195,47.592396
2022,1,16,6,-122.351303,47.649823
2022,1,5,23,-122.344017,47.650993
2022,1,27,18,-122.344017,47.650993
2022,1,6,0,-122.344017,47.650993
2022,1,22,10,-122.390892,47.512799
2022,1,28,16,-122.376793,47.686878
2022,1,28,16,-122.376793,47.686878
2022,1,13,5,-122.335549,47.601722
2022,1,16,11,-122.351131,47.650714
2022,1,10,11,-122.314927,47.525419
2022,1,14,11,-122.325598,47.60816
2022,1,10,16,-122.341223,47.686211
2022,1,9,12,-122.295068,47.625882
2022,1,6,6,-122.258864,47.549384
2022,1,26,15,-122.311456,47.616446
2022,1,5,10,-122.311456,47.616446
2022,1,12,13,-122.311456,47.616446
2022,1,5,8,-122.311456,47.616446
2022,1,26,17,-122.327038,47.546015
2022,1,25,2,-122.34838,47.657743
2022,1,12,18,-122.291554,47.548882
2022,1,13,20,-122.363833,47.690643
2022,1,28,9,-122.363833,47.690643
2022,1,16,3,-122.311961,47.663381
2022,1,15,0,-122.311961,47.663381
2022,1,11,22,-122.311961,47.663381
2022,1,5,20,-122.311961,47.663381
2022,1,3,11,-122.312724,47.732126
2022,1,26,15,-122.323352,47.723859
2022,1,5,23,-122.318398,47.663125
2022,1,14,13,-122.313444,47.568649
2022,1,24,8,-122.344694,47.705074
2022,1,14,2,-122.344694,47.705051
2022,1,19,5,-122.344694,47.705051
2022,1,20,12,-122.344694,47.705051
2022,1,16,19,-122.344651,47.70143
2022,1,25,11,-122.339697,47.573406
2022,1,9,20,-122.282914,47.723215
2022,1,3,20,-122.344608,47.697809
2022,1,23,10,-122.324029,47.609802
2022,1,29,1,-122.324029,47.609802
2022,1,16,20,-122.324029,47.609802
2022,1,18,18,-122.360953,47.721687
2022,1,18,5,-122.324749,47.605555
2022,1,13,9,-122.39864,47.637208
2022,1,15,17,-122.387926,47.668677
2022,1,5,8,-122.326189,47.607128
2022,1,9,6,-122.326189,47.601709
2022,1,1,18,-122.352356,47.652303
2022,1,28,3,-122.269997,47.52101
2022,1,7,0,-122.269997,47.52101
2022,1,5,11,-122.269997,47.52101
2022,1,12,3,-122.269997,47.52101
2022,1,14,19,-122.269997,47.52101
2022,1,23,2,-122.269997,47.52101
2022,1,9,22,-122.269997,47.52101
2022,1,3,2,-122.269997,47.52101
2022,1,4,4,-122.333174,47.604991
2022,1,3,12,-122.333174,47.604991
2022,1,30,12,-122.36019,47.559264
2022,1,7,13,-122.303321,47.579878
2022,1,10,2,-122.262163,47.677828
2022,1,10,14,-122.376449,47.544499
2022,1,2,20,-122.376449,47.544499
2022,1,22,16,-122.346725,47.52243
2022,1,18,13,-122.330251,47.599199
2022,1,23,0,-122.330251,47.599199
2022,1,22,5,-122.330251,47.599199
2022,1,19,11,-122.278422,47.639728
2022,1,30,6,-122.340922,47.609814
2022,1,24,14,-122.340922,47.609814
2022,1,11,12,-122.314583,47.696724
2022,1,19,0,-122.309629,47.659765
2022,1,13,11,-122.35155,47.616354
2022,1,23,3,-122.325974,47.583976
2022,1,18,19,-122.342319,47.627996
2022,1,1,15,-122.259197,47.520126
2022,1,5,23,-122.259197,47.520126
2022,1,30,23,-122.3167,47.60419
2022,1,18,22,-122.3167,47.60419
2022,1,11,20,-122.343759,47.614093
2022,1,2,17,-122.333002,47.623398
2022,1,11,6,-122.333002,47.623398
2022,1,10,12,-122.359298,47.627728
2022,1,16,19,-122.384745,47.667814
2022,1,22,11,-122.380468,47.667604
2022,1,3,12,-122.380468,47.667604
2022,1,25,16,-122.380468,47.667604
2022,1,12,18,-122.313014,47.676516
2022,1,5,13,-122.376234,47.558988
2022,1,1,11,-122.376234,47.558988
2022,1,17,7,-122.376234,47.558988
2022,1,21,9,-122.293832,47.731955
2022,1,25,21,-122.347187,47.694918
2022,1,22,12,-122.328005,47.612472
2022,1,5,14,-122.368357,47.626585
2022,1,2,21,-122.363403,47.702746
2022,1,12,7,-122.274564,47.533663
2022,1,7,22,-122.321439,47.547503
2022,1,23,22,-122.33211,47.667343
2022,1,25,17,-122.384702,47.657629
2022,1,25,5,-122.322116,47.61435
2022,1,14,1,-122.322116,47.61435
2022,1,9,2,-122.322116,47.614374
2022,1,27,17,-122.322116,47.614374
2022,1,7,10,-122.380425,47.562004
2022,1,19,12,-122.380425,47.562004
2022,1,11,8,-122.375428,47.701691
2022,1,14,21,-122.376191,47.563869
2022,1,20,16,-122.376191,47.564075
2022,1,7,2,-122.391773,47.585057
2022,1,14,21,-122.371151,47.671626
2022,1,15,23,-122.386776,47.562492
2022,1,28,7,-122.320762,47.612963
2022,1,19,19,-122.320762,47.612963
2022,1,21,23,-122.320762,47.612963
2022,1,24,19,-122.320762,47.612963
2022,1,23,15,-122.320762,47.612963
2022,1,5,17,-122.320762,47.612963
2022,1,31,16,-122.355397,47.625452
2022,1,25,20,-122.267364,47.519849
2022,1,24,20,-122.346252,47.626276
2022,1,27,4,-122.336301,47.521244
2022,1,31,20,-122.336301,47.521244
2022,1,9,17,-122.336301,47.521244
2022,1,14,8,-122.336301,47.521244
2022,1,28,17,-122.336301,47.521244
2022,1,30,12,-122.336301,47.521244
2022,1,18,7,-122.336301,47.521244
2022,1,31,20,-122.336301,47.521244
2022,1,12,15,-122.330541,47.600194
2022,1,9,22,-122.330541,47.600194
2022,1,2,8,-122.330541,47.600194
2022,1,5,5,-122.330541,47.600194
2022,1,17,0,-122.330541,47.600194
2022,1,5,20,-122.330541,47.600194
2022,1,10,18,-122.330541,47.600194
2022,1,31,17,-122.346886,47.617413
2022,1,26,17,-122.311445,47.617614
2022,1,19,4,-122.327027,47.661354
2022,1,19,6,-122.322073,47.607661
2022,1,1,0,-122.343372,47.618555
2022,1,25,16,-122.343372,47.618555
2022,1,25,17,-122.259487,47.503934
2022,1,31,6,-122.379533,47.581834
2022,1,29,10,-122.265204,47.682927
2022,1,30,16,-122.265204,47.682927
2022,1,27,7,-122.265204,47.682927
2022,1,22,6,-122.275875,47.530673
2022,1,9,13,-122.354,47.519193
2022,1,14,7,-122.276638,47.677592
2022,1,26,5,-122.329187,47.603698
2022,1,7,17,-122.329187,47.603698
2022,1,7,15,-122.329187,47.603698
2022,1,26,17,-122.329187,47.603698
2022,1,25,11,-122.329187,47.603698
2022,1,31,16,-122.375256,47.533194
2022,1,23,16,-122.390881,47.559228
2022,1,30,23,-122.329058,47.577271
2022,1,17,17,-122.349594,47.650484
2022,1,7,14,-122.334732,47.606402
2022,1,27,11,-122.289297,47.717331
2022,1,25,11,-122.289297,47.717331
2022,1,1,15,-122.294885,47.541321
2022,1,22,7,-122.311993,47.661262
2022,1,30,18,-122.342394,47.692566
2022,1,11,12,-122.269986,47.528585
2022,1,7,11,-122.269986,47.523307
2022,1,20,19,-122.269986,47.523307
2022,1,3,3,-122.269986,47.523307
2022,1,25,2,-122.269986,47.523307
2022,1,14,2,-122.269986,47.523307
2022,1,9,7,-122.280571,47.553825
2022,1,23,7,-122.297679,47.721102
2022,1,19,7,-122.328929,47.606766
2022,1,18,12,-122.30835,47.663307
2022,1,19,15,-122.314024,47.57314
2022,1,27,20,-122.329606,47.524592
2022,1,29,14,-122.371527,47.650445
2022,1,28,12,-122.319698,47.677305
2022,1,16,16,-122.299839,47.608003
2022,1,22,2,-122.316012,47.582049
2022,1,20,16,-122.352173,47.613334
2022,1,20,16,-122.352173,47.613334
2022,1,22,10,-122.342265,47.609689
2022,1,3,19,-122.337988,47.609963
2022,1,15,4,-122.35933,47.623553
2022,1,23,6,-122.313218,47.575092
2022,1,11,23,-122.318086,47.717893
2022,1,2,11,-122.318086,47.717893
2022,1,5,18,-122.371398,47.517426
2022,1,11,2,-122.325286,47.618488
2022,1,24,7,-122.325286,47.618488
2022,1,23,9,-122.322954,47.603593
2022,1,19,14,-122.324394,47.52647
2022,1,13,7,-122.293907,47.719271
2022,1,9,21,-122.404002,47.641737
2022,1,23,14,-122.320837,47.659486
2022,1,20,15,-122.320837,47.659463
2022,1,11,14,-122.320837,47.659463
2022,1,29,19,-122.290264,47.612896
2022,1,25,1,-122.301655,47.582942
2022,1,8,4,-122.301655,47.582942
2022,1,17,20,-122.322191,47.618959
2022,1,5,10,-122.295852,47.683048
2022,1,26,13,-122.295852,47.683048
2022,1,4,19,-122.37546,47.68887
2022,1,8,21,-122.386765,47.571846
2022,1,26,14,-122.329982,47.66634
2022,1,28,7,-122.329939,47.613482
2022,1,5,15,-122.253254,47.589294
2022,1,18,14,-122.253254,47.589294
2022,1,3,14,-122.253254,47.589294
2022,1,18,14,-122.253254,47.589294
2022,1,5,13,-122.253254,47.589294
2022,1,18,14,-122.253254,47.589294
2022,1,4,1,-122.368937,47.641568
2022,1,9,13,-122.375288,47.526343
2022,1,28,9,-122.323416,47.615277
2022,1,21,1,-122.366057,47.70176
2022,1,10,8,-122.29856,47.573548
2022,1,25,0,-122.371731,47.675963
2022,1,10,2,-122.340438,47.607607
2022,1,8,22,-122.340438,47.607607
2022,1,13,0,-122.308382,47.661293
2022,1,26,18,-122.308382,47.661293
2022,1,9,18,-122.308382,47.661293
2022,1,7,0,-122.308382,47.661293
2022,1,12,1,-122.308382,47.661293
2022,1,18,10,-122.324007,47.604879
2022,1,4,11,-122.324007,47.604879
2022,1,25,14,-122.324007,47.604879
2022,1,12,14,-122.324007,47.604879
2022,1,25,15,-122.314056,47.596654
2022,1,8,16,-122.314056,47.596654
2022,1,3,8,-122.314056,47.596654
2022,1,12,4,-122.262227,47.678821
2022,1,15,22,-122.351023,47.658012
2022,1,12,14,-122.29496,47.561509
2022,1,25,16,-122.29496,47.561509
2022,1,16,9,-122.29496,47.561509
2022,1,16,7,-122.290006,47.662629
2022,1,25,1,-122.321976,47.625117
2022,1,30,5,-122.294874,47.614291
2022,1,25,8,-122.336795,47.564302
2022,1,15,2,-122.312025,47.66005
2022,1,18,10,-122.312025,47.66005
2022,1,27,0,-122.316893,47.617732
2022,1,27,20,-122.316893,47.617732
2022,1,3,12,-122.312702,47.730418
2022,1,29,7,-122.348863,47.626322
2022,1,6,1,-122.348863,47.626322
2022,1,16,19,-122.348863,47.626322
2022,1,22,18,-122.348863,47.626322
2022,1,18,7,-122.348863,47.626322
2022,1,20,10,-122.348863,47.626322
2022,1,29,17,-122.348863,47.626322
2022,1,20,8,-122.348863,47.626322
2022,1,23,14,-122.348863,47.626322
2022,1,1,21,-122.306856,47.584426
2022,1,23,0,-122.302579,47.675775
2022,1,26,23,-122.333829,47.61643
2022,1,27,23,-122.308296,47.663058
2022,1,30,18,-122.371516,47.648478
2022,1,5,7,-122.371473,47.56646
2022,1,14,16,-122.319644,47.598348
2022,1,9,13,-122.330315,47.601751
2022,1,7,10,-122.283397,47.537046
2022,1,6,20,-122.283397,47.537046
2022,1,22,18,-122.325318,47.624374
2022,1,12,11,-122.342254,47.655944
2022,1,5,8,-122.323072,47.722865
2022,1,8,12,-122.323072,47.722865
2022,1,5,16,-122.323072,47.722865
2022,1,7,13,-122.323072,47.722865
2022,1,3,12,-122.329552,47.553276
2022,1,3,20,-122.376341,47.666433
2022,1,3,9,-122.334291,47.573618
2022,1,3,7,-122.330057,47.617717
2022,1,9,7,-122.330057,47.617717
2022,1,7,8,-122.362747,47.679556
2022,1,24,12,-122.310875,47.650457
2022,1,5,12,-122.35847,47.70438
2022,1,18,7,-122.338654,47.605657
2022,1,19,8,-122.338654,47.605657
2022,1,27,9,-122.338654,47.605657
2022,1,25,8,-122.338482,47.648056
2022,1,30,20,-122.28661,47.529685
2022,1,21,20,-122.302235,47.601407
2022,1,28,6,-122.302235,47.601407
2022,1,5,1,-122.302235,47.600013
2022,1,22,4,-122.302235,47.600013
2022,1,26,12,-122.395985,47.546322
2022,1,27,7,-122.355547,47.723234
2022,1,27,6,-122.355547,47.723234
2022,1,27,7,-122.355547,47.723234
2022,1,20,11,-122.355547,47.723436
2022,1,18,13,-122.355547,47.723436
2022,1,4,8,-122.355547,47.723436
2022,1,4,8,-122.355547,47.723234
2022,1,9,21,-122.361264,47.558751
2022,1,18,15,-122.297958,47.663333
2022,1,12,14,-122.339879,47.616731
2022,1,27,16,-122.334925,47.600885
2022,1,10,14,-122.334925,47.600885
2022,1,28,21,-122.334925,47.600885
2022,1,14,15,-122.334925,47.600885
2022,1,3,13,-122.334925,47.600885
2022,1,24,9,-122.334925,47.600885
2022,1,26,19,-122.334925,47.600885
2022,1,7,22,-122.334925,47.600885
2022,1,23,19,-122.376803,47.692429
2022,1,21,1,-122.346316,47.618566
2022,1,1,0,-122.346316,47.618566
2022,1,4,10,-122.325694,47.702409
2022,1,29,4,-122.347036,47.611726
2022,1,7,12,-122.337085,47.537402
2022,1,29,10,-122.337085,47.537402
2022,1,13,13,-122.337085,47.537402
2022,1,11,17,-122.295121,47.733775
2022,1,3,6,-122.369012,47.636273
2022,1,15,20,-122.327854,47.618497
2022,1,16,18,-122.327854,47.618497
2022,1,28,13,-122.327854,47.618497
2022,1,14,18,-122.327854,47.618497
2022,1,19,16,-122.327854,47.618497
2022,1,8,7,-122.327854,47.618497
2022,1,12,11,-122.327854,47.618497
2022,1,23,6,-122.327854,47.618497
2022,1,18,20,-122.327854,47.618497
2022,1,7,12,-122.320568,47.708899
2022,1,17,14,-122.320568,47.708899
2022,1,30,11,-122.320568,47.708899
2022,1,4,21,-122.320568,47.708899
2022,1,5,10,-122.320568,47.708899
2022,1,4,12,-122.320568,47.708899
2022,1,7,23,-122.320568,47.708899
2022,1,22,6,-122.332002,47.571212
2022,1,23,19,-122.332002,47.571212
2022,1,12,13,-122.264548,47.674659
2022,1,31,13,-122.317011,47.59582
2022,1,19,2,-122.317011,47.59582
2022,1,10,20,-122.380994,47.587856
2022,1,10,7,-122.323405,47.614402
2022,1,30,9,-122.329122,47.636862
2022,1,1,2,-122.402293,47.648926
2022,1,5,1,-122.31426,47.655998
2022,1,21,16,-122.361135,47.656943
2022,1,7,19,-122.287921,47.551239
2022,1,4,20,-122.329842,47.604413
2022,1,22,12,-122.329842,47.604413
2022,1,3,7,-122.329842,47.604413
2022,1,29,3,-122.329842,47.604413
2022,1,20,2,-122.361092,47.537954
2022,1,7,9,-122.37172,47.633525
2022,1,24,18,-122.351098,47.538194
2022,1,10,7,-122.382305,47.67018
2022,1,19,12,-122.388022,47.675284
2022,1,18,0,-122.262216,47.678042
2022,1,18,0,-122.262216,47.678042
2022,1,3,6,-122.341104,47.716637
2022,1,1,7,-122.356686,47.62763
2022,1,25,14,-122.336107,47.661386
2022,1,4,18,-122.363166,47.535307
2022,1,1,2,-122.341781,47.609941
2022,1,1,10,-122.341781,47.609941
2022,1,24,21,-122.305534,47.586334
2022,1,30,17,-122.321159,47.574228
2022,1,8,14,-122.321159,47.574228
2022,1,14,9,-122.352409,47.615689
2022,1,13,8,-122.352409,47.615689
2022,1,11,13,-122.352409,47.615689
2022,1,19,12,-122.306297,47.610648
2022,1,7,3,-122.390816,47.539419
2022,1,16,17,-122.390816,47.539419
2022,1,6,15,-122.390816,47.539419
2022,1,21,9,-122.390816,47.539419
2022,1,4,10,-122.261582,47.520264
2022,1,5,6,-122.339707,47.698111
2022,1,16,23,-122.334753,47.61377
2022,1,20,13,-122.333904,47.703266
2022,1,1,16,-122.333904,47.703266
2022,1,29,17,-122.333904,47.703266
2022,1,26,13,-122.333904,47.703266
2022,1,5,19,-122.32895,47.67834
2022,1,5,14,-122.32895,47.67834
2022,1,6,4,-122.32895,47.67834
2022,1,14,7,-122.32895,47.67834
2022,1,6,7,-122.333818,47.62312
2022,1,22,23,-122.344489,47.684187
2022,1,30,14,-122.381456,47.560704
2022,1,14,17,-122.381456,47.561107
2022,1,22,13,-122.381456,47.561107
2022,1,23,0,-122.360877,47.650829
2022,1,28,14,-122.360877,47.650829
2022,1,20,5,-122.309048,47.705693
2022,1,4,12,-122.366594,47.670891
2022,1,22,13,-122.329584,47.548051
2022,1,11,0,-122.308962,47.602011
2022,1,11,1,-122.308962,47.602011
2022,1,2,3,-122.315442,47.661285
2022,1,6,22,-122.315442,47.661285
2022,1,28,3,-122.315442,47.661285
2022,1,18,5,-122.340932,47.632365
2022,1,12,7,-122.387807,47.669458
2022,1,23,18,-122.387807,47.669458
2022,1,15,16,-122.387807,47.669458
2022,1,7,8,-122.387807,47.669458
2022,1,22,23,-122.387807,47.669458
2022,1,13,14,-122.387807,47.669458
2022,1,11,10,-122.387807,47.669458
2022,1,30,6,-122.387807,47.669458
2022,1,1,22,-122.387807,47.669458
2022,1,5,15,-122.367991,47.706015
2022,1,30,19,-122.311122,47.597488
2022,1,30,4,-122.316839,47.614317
2022,1,13,1,-122.316839,47.614317
2022,1,1,12,-122.316839,47.614317
2022,1,21,0,-122.316839,47.614317
2022,1,18,3,-122.316839,47.614317
2022,1,31,17,-122.316839,47.614317
2022,1,20,14,-122.316839,47.614317
2022,1,30,14,-122.380016,47.664879
2022,1,20,14,-122.347197,47.652738
2022,1,25,7,-122.312433,47.712167
2022,1,20,21,-122.312433,47.712167
2022,1,1,11,-122.312433,47.712167
2022,1,2,20,-122.312433,47.712167
2022,1,2,21,-122.343683,47.621179
2022,1,17,9,-122.343683,47.621179
2022,1,5,0,-122.354354,47.618007
2022,1,5,11,-122.354354,47.618007
2022,1,10,2,-122.375696,47.642424
2022,1,3,15,-122.360791,47.706987
2022,1,20,7,-122.28186,47.716074
2022,1,6,6,-122.308919,47.601678
2022,1,18,12,-122.366465,47.536737
2022,1,6,17,-122.340889,47.632553
2022,1,15,1,-122.38281,47.566272
2022,1,4,1,-122.335129,47.617198
2022,1,3,12,-122.325178,47.625118
2022,1,25,12,-122.274832,47.512509
2022,1,22,18,-122.290457,47.603672
2022,1,23,6,-122.309467,47.588414
2022,1,28,17,-122.288888,47.547532
2022,1,16,12,-122.320138,47.539433
2022,1,19,12,-122.320138,47.539433
2022,1,28,0,-122.320138,47.539433
2022,1,17,11,-122.320138,47.539433
2022,1,30,11,-122.330809,47.602114
2022,1,5,17,-122.330809,47.602114
2022,1,14,19,-122.330809,47.602114
2022,1,15,5,-122.330809,47.602114
2022,1,31,14,-122.330809,47.602114
2022,1,9,10,-122.330809,47.602114
2022,1,21,10,-122.330809,47.602114
2022,1,6,12,-122.330809,47.602114
2022,1,9,10,-122.330809,47.602114
2022,1,16,11,-122.330809,47.602114
2022,1,21,0,-122.330809,47.602114
2022,1,3,11,-122.330809,47.602114
2022,1,29,3,-122.330809,47.602114
2022,1,6,13,-122.330809,47.602114
2022,1,11,20,-122.330809,47.602114
2022,1,23,10,-122.330809,47.602114
2022,1,19,18,-122.330809,47.602114
2022,1,28,15,-122.330809,47.602114
2022,1,21,12,-122.330809,47.602114
2022,1,16,6,-122.330809,47.602114
2022,1,3,1,-122.330809,47.602114
2022,1,11,10,-122.330809,47.602114
2022,1,20,7,-122.330809,47.602114
2022,1,18,1,-122.331529,47.6029
2022,1,30,1,-122.331529,47.6029
2022,1,30,17,-122.33644,47.690519
2022,1,13,22,-122.290962,47.556787
2022,1,6,8,-122.337837,47.615283
2022,1,20,10,-122.374804,47.503121
2022,1,19,17,-122.30735,47.620487
2022,1,15,15,-122.30735,47.620487
2022,1,4,13,-122.318021,47.71583
2022,1,16,1,-122.345037,47.728678
2022,1,29,10,-122.345037,47.728678
2022,1,12,6,-122.345037,47.728678
2022,1,28,13,-122.345037,47.728678
2022,1,17,8,-122.345037,47.728678
2022,1,7,21,-122.345037,47.728678
2022,1,31,21,-122.371333,47.520769
2022,1,31,21,-122.371333,47.520769
2022,1,11,18,-122.298119,47.578308
2022,1,5,20,-122.365487,47.650975
2022,1,30,17,-122.314378,47.693082
2022,1,14,9,-122.330723,47.618492
2022,1,4,9,-122.314292,47.661084
2022,1,20,23,-122.314292,47.661084
2022,1,4,8,-122.314292,47.661084
2022,1,1,2,-122.29943,47.543463
2022,1,9,14,-122.33068,47.522745
2022,1,9,14,-122.33068,47.522745
2022,1,18,0,-122.315012,47.535372
2022,1,6,2,-122.315012,47.535372
2022,1,13,17,-122.325683,47.69062
2022,1,31,14,-122.310821,47.577784
2022,1,28,11,-122.38886,47.51075
2022,1,16,21,-122.343382,47.682503
2022,1,29,21,-122.343382,47.633405
2022,1,3,10,-122.327671,47.598313
2022,1,6,17,-122.327671,47.598313
2022,1,31,7,-122.327671,47.598356
2022,1,6,11,-122.327671,47.598356
2022,1,9,15,-122.327671,47.598356
2022,1,20,15,-122.327671,47.598356
2022,1,17,19,-122.333388,47.618515
2022,1,24,16,-122.333388,47.618515
2022,1,19,10,-122.318526,47.679481
2022,1,22,8,-122.312766,47.615287
2022,1,6,18,-122.261657,47.509688
2022,1,19,15,-122.263097,47.667714
2022,1,31,15,-122.305018,47.610178
2022,1,12,15,-122.284439,47.556776
2022,1,27,17,-122.331314,47.708646
2022,1,21,7,-122.331314,47.708646
2022,1,11,1,-122.283633,47.695463
2022,1,28,16,-122.315603,47.676581
2022,1,11,11,-122.315603,47.676581
2022,1,22,18,-122.331862,47.515953
2022,1,22,23,-122.34249,47.654346
2022,1,7,14,-122.275799,47.524253
2022,1,4,19,-122.306243,47.613019
2022,1,15,8,-122.348164,47.72343
2022,1,2,21,-122.348164,47.72343
2022,1,13,6,-122.348164,47.72343
2022,1,5,5,-122.348164,47.72343
2022,1,4,7,-122.327585,47.534133
2022,1,7,9,-122.390805,47.539443
2022,1,25,22,-122.297775,47.592682
2022,1,29,6,-122.3134,47.598322
2022,1,27,16,-122.3134,47.598322
2022,1,12,7,-122.3134,47.598322
2022,1,15,1,-122.3134,47.598322
2022,1,19,6,-122.3134,47.598322
2022,1,9,12,-122.3134,47.598322
